Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
31,1.6905,1.6905,0.2236,166.9091,115.5909,135.2273,0.5544,1,1,1199,753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7656,0.5894,0.1111,1.6965,15.7535,0.4536,2024-04-08,1.4671,3.8500,1.4671,60.1500,2.9220,2.9960,60.0000,-50.0000,0.0000,1.4165,0.0000,0.3338,4.5010,1.5023,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,24,21,785,0,133.1364,6.3756,D05E28B2-D8AE-48A7-B595-FD8A9A25A78C,2,12.0066,1.4440,0.8102,1.1699,0.7621,0.0000,0.0000,0.0000,5.6833,48,0.0000,0,0.0000,0.0000,2929.0000,0.4657,10:14:12,2024-04-08T10:14:12.074,0.6189,1.653398e+00,2.988002e+01,1.6632
32,16.8935,16.8935,0.7565,160.5077,100.4231,105.3231,0.5544,1,1,464,713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5480,0.3785,0.6033,2.6422,25.4642,0.7927,2024-04-08,4.6378,6.9454,4.6378,177.0702,2.9680,6.1376,0.0000,-85.0000,1.0924,0.4779,0.0000,0.1629,15.6601,2.5515,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,25,28,808,0,118.9462,7.4844,5AC9FE94-C020-4437-A073-02A965A0A323,1,36.4232,1.5983,0.6562,1.0488,1.4304,0.0000,0.0000,0.0000,26.6453,49,0.0000,0,0.0000,0.0000,15463.0000,0.1940,10:14:12,2024-04-08T10:14:12.133,0.3322,5.223292e+01,1.754246e+02,5.2668
33,29.2766,29.2766,0.9455,135.6032,95.2646,96.9101,0.5544,1,1,1166,659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9164,0.9616,0.9930,1.0400,24.0377,1.0000,2024-04-08,6.1054,6.4834,6.1054,107.1951,2.9680,1.0000,-90.0000,20.0000,0.0000,1.0061,0.0000,1.0000,6.8882,6.8882,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,27,26,838,0,107.4921,6.9300,6EA32464-9FCB-4168-8B15-9DC6287F8E74,1,27.5528,1.4234,0.7147,1.0173,1.1462,0.0000,0.0000,0.0000,20.3076,49,0.0000,0,0.0000,0.0000,20316.0000,0.8363,10:14:12,2024-04-08T10:14:12.133,0.0583,1.191636e+02,1.426944e+02,5.8212
34,11.1092,11.1092,0.5326,174.9800,131.0900,133.6900,0.5544,1,1,895,527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4915,0.5841,0.5920,1.7121,23.4202,0.8299,2024-04-08,3.7609,6.2832,3.7609,38.6829,3.0310,3.0511,-90.0000,0.0000,0.1269,0.8874,0.0000,0.3277,9.6840,3.1739,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,31,21,866,0,144.5300,8.5932,90646D27-F947-43AA-B814-928AE718B8E8,2,25.7157,1.3348,0.7640,1.0198,1.0980,0.0000,0.0000,0.0000,7.7310,50,0.0000,0,0.0000,0.0000,14453.0000,0.2514,10:14:12,2024-04-08T10:14:12.191,0.4014,2.785389e+01,1.298797e+02,3.0492
35,2.9968,2.9968,0.2599,169.6410,128.7436,136.9744,0.5544,1,1,1009,86,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5704,0.4416,0.2172,2.2645,19.0725,0.5821,2024-04-08,1.9534,4.8664,1.9534,47.6000,3.0310,4.9105,0.0000,-80.0000,0.0251,0.9755,0.0000,0.2036,7.6722,1.5624,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,19,28,889,0,141.8205,7.4844,AC927874-7485-432C-8945-535AB1659B0B,2,18.4691,1.3177,0.8074,1.0639,0.9684,0.0000,0.0000,0.0000,8.9582,50,0.0000,0,0.0000,0.0000,5531.0000,0.5249,10:14:12,2024-04-08T10:14:12.191,0.5986,3.902477e+00,6.034232e+01,1.6632
36,15.3084,23.4779,0.9455,160.1148,126.8197,136.6148,0.5544,1,1,531,322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9303,1.0000,0.9973,1.0000,21.6352,1.0000,2024-04-08,4.4149,5.7134,5.4674,116.2564,3.0930,1.0000,20.0000,0.0000,0.0000,1.0364,0.0000,1.0000,6.1517,6.1517,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,24,24,919,0,137.8607,6.3756,33EA6C1B-05C8-42B7-ADD5-032F32425012,1,24.6069,1.2625,0.8532,1.0772,1.1374,0.0000,0.0000,0.0000,15.4842,51,0.0000,0,0.0000,0.0000,16819.0000,0.8092,10:14:12,2024-04-08T10:14:12.249,0.2273,4.505641e+01,9.765231e+01,5.2668
37,1.6905,1.6905,0.1255,177.5455,139.7727,144.8636,0.5544,1,1,430,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7160,0.5639,0.0912,1.7734,17.1194,0.6111,2024-04-08,1.4671,4.2812,1.4671,61.1111,3.0930,3.2650,50.0000,-35.0000,0.0000,1.5929,0.0000,0.3063,4.6987,1.4391,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,26,21,945,0,151.6818,7.4844,D180FC67-0CC5-4D70-BD42-B7821DFAE026,2,12.2756,1.2702,0.8159,1.0364,0.7171,0.0000,0.0000,0.0000,6.9635,51,0.0000,0,0.0000,0.0000,3337.0000,0.5986,10:14:12,2024-04-08T10:14:12.249,0.6573,1.653398e+00,4.108612e+01,1.1088
38,2.0747,2.0747,0.1947,174.2593,146.1852,158.6667,0.5544,1,1,780,402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6540,0.5940,0.1670,1.6835,14.6535,0.6667,2024-04-08,1.6253,3.5112,1.6253,54.5238,3.1560,2.9497,-90.0000,0.0000,0.0000,1.1766,0.0000,0.3390,4.9476,1.6773,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,26,15,968,0,155.9259,5.8212,47D1CD02-9E88-4BBE-BE7F-74D8DA3FD7FF,2,13.2499,1.1920,0.9105,1.0854,0.9042,0.0000,0.0000,0.0000,7.3682,52,0.0000,0,0.0000,0.0000,4210.0000,0.4789,10:14:12,2024-04-08T10:14:12.307,0.5371,2.247963e+00,2.266550e+01,1.3860
39,1.9210,1.9210,0.3226,173.2800,135.2800,139.9600,0.5544,1,1,67,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7104,0.3807,0.1482,2.6270,16.3104,0.4065,2024-04-08,1.5639,4.0348,1.5639,49.5200,3.1560,6.0887,85.0000,0.0000,0.0728,0.9321,0.0000,0.1642,6.8400,1.1234,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,26,18,985,0,147.2800,6.3756,7642F261-CFFB-4429-8114-EAEB5A1F486D,2,15.9268,1.2809,0.8077,1.0346,0.9765,0.0000,0.0000,0.0000,10.8426,52,0.0000,0,0.0000,0.0000,3682.0000,0.6323,10:14:12,2024-04-08T10:14:12.307,0.6124,2.002873e+00,3.439257e+01,2.2176
40,2.2284,2.2284,0.1714,207.5172,125.0690,127.7931,0.5544,1,1,32,870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4992,0.3236,0.2216,3.0899,14.5843,0.8529,2024-04-08,1.6844,3.4650,1.6844,44.4828,3.2030,7.5751,-15.0000,80.0000,0.2888,0.7759,0.0000,0.1320,8.2171,1.0847,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,15,25,1005,0,150.0690,6.3756,FD8B4CF7-90F0-4C6E-A803-649A5F3DC6E2,1,18.6036,1.6592,0.6158,1.0218,1.2756,0.0000,0.0000,0.0000,6.0965,53,0.0000,0,0.0000,0.0000,4352.0000,0.2171,10:14:12,2024-04-08T10:14:12.365,0.5139,2.502306e+00,2.178253e+01,1.1088
41,2.9199,2.9199,0.3360,183.4737,137.7632,141.8421,0.5544,1,1,149,668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6034,0.4525,0.4929,2.2099,13.0911,0.9383,2024-04-08,1.9281,3.0338,1.9281,33.8333,3.2030,4.7314,20.0000,-65.0000,0.4114,0.7085,0.0000,0.2114,7.4338,1.5712,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,18,22,1032,0,151.8158,5.2668,09005609-D66E-41E4-9522-4E3D6580899F,1,18.0098,1.3318,0.7731,1.0296,1.3757,0.0000,0.0000,0.0000,5.0464,53,0.0000,0,0.0000,0.0000,5769.0000,0.7489,10:14:12,2024-04-08T10:14:12.365,0.3644,3.753348e+00,1.462041e+01,1.3860
42,25.8169,51.5692,0.7127,154.4913,129.8092,135.8150,0.5544,1,1,32,39,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7585,0.8209,0.9243,1.2182,31.7182,1.0000,2024-04-08,5.7333,9.0090,8.1031,100.0345,3.2030,1.0000,-75.0000,25.0000,0.0000,1.1767,0.0000,1.0000,9.1870,9.1870,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,31,29,1056,0,137.8439,10.8108,78B835DF-455F-40B1-9EAF-7253F3F90000,1,36.7480,1.1901,0.8791,1.0463,1.1586,0.0000,0.0000,0.0000,14.0480,53,0.0000,0,0.0000,0.0000,23847.0000,0.7798,10:14:12,2024-04-08T10:14:12.365,0.3636,9.867798e+01,3.828498e+02,6.9300
43,1.9210,1.9210,0.0922,142.8000,134.9200,138.8400,0.5544,1,1,1193,818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4131,0.2121,0.1251,4.7145,17.6940,0.8621,2024-04-08,1.5639,4.4968,1.5639,20.6111,3.2650,12.7326,0.0000,85.0000,0.3216,0.7567,0.0000,0.0785,9.8913,0.7768,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,14,28,1087,0,137.7200,7.4844,EA9D3371-8F12-462A-8E77-ACBFE7462F46,1,21.3362,1.0584,0.9723,1.0291,1.2058,0.0000,0.0000,0.0000,5.4737,54,0.0000,0,0.0000,0.0000,3443.0000,0.9943,10:14:12,2024-04-08T10:14:12.426,0.6522,2.002873e+00,4.761122e+01,0.8316
44,20.3472,36.8206,0.8292,166.1973,129.3333,138.5782,0.5544,1,1,328,548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8685,0.9112,0.9751,1.0974,26.8669,1.0000,2024-04-08,5.0899,7.4844,6.8470,85.2292,3.2650,1.0000,-70.0000,-15.0000,0.0000,1.1180,0.0000,1.0000,7.6862,7.6862,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,28,27,1117,0,141.4150,8.5932,D47DB4F5-34A6-4976-BFFF-06C5F932050B,1,30.7447,1.2850,0.8338,1.0715,1.1443,0.0000,0.0000,0.0000,14.2107,54,0.0000,0,0.0000,0.0000,20788.0000,0.8921,10:14:12,2024-04-08T10:14:12.426,0.3199,6.904303e+01,2.195177e+02,6.3756
45,1.8442,1.8442,0.2256,184.6667,146.2083,150.2500,0.5544,1,1,766,234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6382,0.3510,0.0788,2.8492,19.2210,0.3200,2024-04-08,1.5323,4.9588,1.5323,31.0385,3.2650,6.8040,-85.0000,15.0000,0.0000,1.0564,0.0000,0.1470,7.0845,1.0412,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,28,20,1146,0,158.1667,7.4844,2DDF6EAE-713E-4C89-8C5E-6066BE56A133,2,16.2515,1.2630,0.8136,1.0276,0.8455,0.0000,0.0000,0.0000,4.5795,54,0.0000,0,0.0000,0.0000,3796.0000,0.5304,10:14:12,2024-04-08T10:14:12.426,0.6910,1.883911e+00,6.384522e+01,1.6632
46,3.7652,3.7652,0.2064,165.2245,131.2857,143.3469,0.5544,1,1,921,194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4931,0.3935,0.3363,2.5411,17.1714,0.9703,2024-04-08,2.1895,4.2966,2.1895,76.4571,3.3280,5.8111,-90.0000,0.0000,0.3499,0.7408,0.0000,0.1721,9.3551,1.6099,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,27,15,1168,0,142.7755,6.9300,53CEE96E-EE9D-4D69-A480-857E7348A004,1,21.9300,1.2585,0.8676,1.0919,1.2771,0.0000,0.0000,0.0000,11.5127,55,0.0000,0,0.0000,0.0000,6996.0000,0.3584,10:14:12,2024-04-08T10:14:12.484,0.4904,5.495885e+00,4.153110e+01,1.3860
47,2.5357,2.5357,0.2235,182.5455,123.7879,130.9091,0.5544,1,1,307,131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7566,0.4392,0.0904,2.2769,22.2382,0.3420,2024-04-08,1.7968,5.9136,1.7968,76.4074,3.3280,4.9511,35.0000,-60.0000,0.0000,1.2126,0.0000,0.2020,7.0865,1.4313,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,28,1185,0,142.3030,8.5932,9D3B0A08-AECA-4BE9-8605-4DDA02DFE407,2,17.0356,1.4747,0.7171,1.0575,0.7660,0.0000,0.0000,0.0000,12.6814,55,0.0000,0,0.0000,0.0000,4696.0000,0.6338,10:14:12,2024-04-08T10:14:12.484,0.6962,3.037487e+00,1.082815e+02,2.2176
48,1.8442,1.8442,0.1342,174.6667,131.1250,145.7917,0.5544,1,1,1055,891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6973,0.4707,0.0779,2.1247,19.6577,0.5053,2024-04-08,1.5323,5.0974,1.5323,33.5455,3.3900,4.4501,-40.0000,55.0000,0.0000,1.4998,0.0000,0.2247,5.7295,1.2875,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,27,1215,0,145.8333,8.5932,642F25D6-3BF7-4902-915C-1F24689FAD91,2,14.0339,1.3321,0.8347,1.1119,0.7139,0.0000,0.0000,0.0000,4.2295,56,0.0000,0,0.0000,0.0000,3500.0000,0.7679,10:14:12,2024-04-08T10:14:12.544,0.6994,1.883911e+00,6.934973e+01,1.3860
49,30.3705,51.3343,0.8774,154.8969,124.4485,136.7010,0.5544,1,1,221,577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8716,0.9122,0.9797,1.0963,30.7783,1.0000,2024-04-08,6.2184,8.6240,8.0846,99.9615,3.3900,1.0000,0.0000,-75.0000,0.0000,1.1152,0.0000,1.0000,8.6999,8.6999,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,29,32,1244,0,134.9278,9.7020,F5B5C242-7DBD-4B94-8FB6-D5440FFBAB2A,1,34.7994,1.2447,0.8825,1.0985,1.1306,0.0000,0.0000,0.0000,15.5426,56,0.0000,0,0.0000,0.0000,26176.0000,0.8310,10:14:12,2024-04-08T10:14:12.544,0.2789,1.259044e+02,3.358342e+02,7.4844
50,29.7134,29.7134,0.8122,192.0262,109.7173,92.5550,0.5544,1,1,888,141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8402,0.9364,0.9645,1.0679,24.5733,1.0000,2024-04-08,6.1508,6.5912,6.1508,173.0227,3.3900,1.0000,30.0000,0.0000,0.0000,1.0666,0.0000,1.0000,7.0170,7.0170,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,27,25,0,43,132.3717,7.4844,F6E241D2-DD07-4B27-A2B3-3AFBD9C72BC3,1,28.0678,1.7502,0.4820,0.8436,1.1422,0.0000,0.0000,0.0000,20.2860,56,0.0000,0,0.0000,0.0000,25283.0000,0.7308,10:14:12,2024-04-08T10:14:12.544,0.0668,1.218408e+02,1.499312e+02,5.8212
51,2.3052,2.3052,0.1858,185.1667,127.2000,137.8000,0.5544,1,1,254,226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6799,0.6165,0.1091,1.6220,18.8522,0.4839,2024-04-08,1.7132,4.8510,1.7132,80.3333,3.4530,2.7292,-70.0000,25.0000,0.0000,1.4920,0.0000,0.3664,5.0165,1.8381,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,27,22,27,43,145.8000,7.4844,9D4CB36C-C342-4606-BEC1-C3B7C294DC8C,2,13.7092,1.4557,0.7442,1.0833,0.7272,0.0000,0.0000,0.0000,9.5652,57,0.0000,0,0.0000,0.0000,4374.0000,0.5267,10:14:12,2024-04-08T10:14:12.603,0.6468,2.632845e+00,5.977126e+01,1.3860
52,1.6905,1.6905,0.1084,153.3636,130.3636,141.2273,0.5544,1,1,1164,399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7455,0.6588,0.0731,1.5179,18.1947,0.5714,2024-04-08,1.4671,4.6508,1.4671,48.4444,3.6250,2.3417,-45.0000,45.0000,0.0000,2.0202,0.0000,0.4270,3.9792,1.6993,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,26,51,43,138.3636,8.0388,1A1DF7B0-0B8C-4413-B1AE-CEEE5688550D,2,11.3570,1.1764,0.9209,1.0833,0.6242,0.0000,0.0000,0.0000,5.4150,60,0.0000,0,0.0000,0.0000,3044.0000,0.8758,10:14:12,2024-04-08T10:14:12.779,0.6845,1.653398e+00,5.267222e+01,1.1088
53,1.9978,1.9978,0.0927,183.2308,130.8846,144.1154,0.5544,1,1,351,179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5735,0.4458,0.0220,2.2430,34.8703,0.2023,2024-04-08,1.5949,9.9176,1.5949,60.2400,3.6250,4.8400,30.0000,-60.0000,0.0000,2.5406,0.0000,0.2066,6.2191,1.2850,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,30,38,79,43,148.0385,15.8004,21023786-2B2E-4B7C-A694-391DB5327927,2,15.0082,1.3999,0.7865,1.1011,0.4304,0.0000,0.0000,0.0000,12.3428,60,0.0000,0,0.0000,0.0000,3849.0000,0.5582,10:14:12,2024-04-08T10:14:12.779,0.8392,2.124240e+00,5.107618e+02,1.6632
54,15.1122,15.1122,0.9262,146.6116,93.3636,96.0579,0.5544,1,1,1083,582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9192,1.0000,0.9924,1.0000,18.3755,1.0000,2024-04-08,4.3865,4.6970,4.3865,143.6571,3.6870,1.0000,25.0000,0.0000,0.0192,0.9812,0.0000,1.0000,5.3677,5.3677,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,22,22,119,43,109.5950,5.2668,34B03D4B-E3D5-40DE-964E-3963892347FD,1,21.4708,1.5703,0.6552,1.0289,1.1684,0.0000,0.0000,0.0000,19.7101,61,0.0000,0,0.0000,0.0000,13261.0000,0.7695,10:14:12,2024-04-08T10:14:12.838,0.0661,4.419318e+01,5.425757e+01,4.1580
55,1.2294,1.2294,0.1456,206.9375,142.8125,148.4375,0.5544,1,1,629,627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7452,0.4791,0.0742,2.0872,15.9692,0.4776,2024-04-08,1.2511,3.8654,1.2511,30.3333,3.7340,4.3258,45.0000,-45.0000,0.0000,1.3823,0.0000,0.2312,4.6123,1.0662,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,25,21,143,43,162.5625,6.3756,AB6957F0-67C1-46A5-B6D5-5C79E9FF7FE2,2,11.3570,1.4490,0.7173,1.0394,0.7112,0.0000,0.0000,0.0000,2.5973,62,0.0000,0,0.0000,0.0000,2601.0000,0.6532,10:14:12,2024-04-08T10:14:12.897,0.6763,1.025471e+00,3.024001e+01,1.1088
56,2.0747,2.0747,0.0925,168.8889,137.6667,148.1852,0.5544,1,1,872,224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8566,0.4749,0.0134,2.1055,44.2751,0.1410,2024-04-08,1.6253,12.9360,1.6253,58.8696,3.9680,4.3867,50.0000,-40.0000,0.0000,3.2620,0.0000,0.2280,6.0336,1.3754,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,45,36,166,43,148.2963,19.6812,7A6C32A2-86EB-4E82-BA69-DFBCB71ABD21,2,14.8180,1.2268,0.8774,1.0764,0.3347,0.0000,0.0000,0.0000,7.3223,66,0.0000,0,0.0000,0.0000,4004.0000,0.8853,10:14:13,2024-04-08T10:14:13.133,0.8744,2.247963e+00,1.133440e+03,1.9404
57,1.6136,1.6136,0.1787,172.6190,140.2381,145.1429,0.5544,1,1,216,520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8181,0.5944,0.0803,1.6825,16.9443,0.3925,2024-04-08,1.4334,4.2196,1.4334,44.0000,4.0310,2.9462,35.0000,-55.0000,0.0000,1.5892,0.0000,0.3394,4.3608,1.4801,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,23,204,43,150.4286,6.9300,BBFEE1CE-2F8F-48D2-A282-7FD1D5680360,2,11.6818,1.2309,0.8408,1.0350,0.6894,0.0000,0.0000,0.0000,5.4035,67,0.0000,0,0.0000,0.0000,3159.0000,0.7525,10:14:13,2024-04-08T10:14:13.190,0.6603,1.541958e+00,3.933802e+01,1.3860
58,1.6905,1.6905,0.2797,180.0455,143.3182,143.2273,0.5544,1,1,32,75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7397,0.4840,0.1787,2.0661,13.1512,0.6111,2024-04-08,1.4671,3.0030,1.4671,34.0000,4.0310,4.2558,-90.0000,0.0000,0.1384,0.8785,0.0000,0.2350,5.3644,1.2605,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,24,16,229,43,154.3182,4.7124,BD1002C0-120B-4C2C-A5E3-F359963E8162,2,13.2499,1.2563,0.7955,0.9994,1.0075,0.0000,0.0000,0.0000,4.5064,67,0.0000,0,0.0000,0.0000,3395.0000,0.4771,10:14:13,2024-04-08T10:14:13.190,0.5115,1.653398e+00,1.417962e+01,1.3860
59,1.8442,1.8442,0.2676,193.7083,135.7500,143.2083,0.5544,1,1,458,437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6833,0.4707,0.1948,2.1247,13.7419,0.5714,2024-04-08,1.5323,3.2186,1.5323,52.3636,4.0930,4.4501,-80.0000,40.0000,0.2158,0.8225,0.0000,0.2247,5.7295,1.2875,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,21,247,43,153.9167,4.7124,7AA2C639-CF51-4664-BCB0-EDD96151F9D4,2,14.0339,1.4269,0.7393,1.0549,1.0212,0.0000,0.0000,0.0000,7.5494,68,0.0000,0,0.0000,0.0000,3694.0000,0.2109,10:14:13,2024-04-08T10:14:13.249,0.5239,1.883911e+00,1.745821e+01,1.3860
60,2.5357,2.5357,0.1821,184.7879,130.4545,136.6364,0.5544,1,1,281,219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3297,0.4075,0.0831,2.4538,25.3552,0.3492,2024-04-08,1.7968,6.9300,1.7968,59.7241,4.0930,5.5280,60.0000,-40.0000,0.0000,1.5178,0.0000,0.1809,7.4880,1.3546,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,33,23,270,43,147.3939,11.3652,4D9BF19C-8FDA-4999-9EFA-511E1093A7CC,2,17.6851,1.4165,0.7394,1.0474,0.6975,0.0000,0.0000,0.0000,8.1313,68,0.0000,0,0.0000,0.0000,4864.0000,0.2846,10:14:13,2024-04-08T10:14:13.249,0.7407,3.037487e+00,1.742602e+02,1.9404
61,28.1885,51.0995,0.9471,161.9728,131.0870,144.6141,0.5544,1,1,494,848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9178,0.9666,0.9951,1.0346,30.0771,1.0000,2024-04-08,5.9909,8.4392,8.0661,94.0566,4.1560,1.0000,25.0000,0.0000,0.0000,1.0843,0.0000,1.0000,8.4366,8.4366,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,29,29,295,43,141.8478,9.1476,7EA91C45-F0B0-497A-8367-B72C312432BF,1,33.7464,1.2356,0.8928,1.1032,1.1220,0.0000,0.0000,0.0000,13.3037,69,0.0000,0,0.0000,0.0000,26100.0000,0.8507,10:14:13,2024-04-08T10:14:13.308,0.2901,1.125830e+02,3.147041e+02,8.0388
62,11.4799,11.4799,0.6958,181.6667,127.4706,122.6373,0.5544,1,1,295,218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7457,0.6270,0.8574,1.5949,19.4022,0.9533,2024-04-08,3.8232,5.0666,3.8232,69.5897,4.1560,2.6302,-70.0000,0.0000,0.3103,0.7632,0.0000,0.3802,9.0806,3.4525,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,25,21,326,43,143.1176,6.9300,57823FDE-463A-4A4A-8934-108C066DBD9C,1,25.0662,1.4252,0.6751,0.9621,1.2919,0.0000,0.0000,0.0000,11.3624,69,0.0000,0,0.0000,0.0000,14598.0000,0.8812,10:14:13,2024-04-08T10:14:13.308,0.2454,2.925994e+01,6.810021e+01,3.6036
63,1.9210,1.9210,0.2388,193.6400,139.6800,145.9600,0.5544,1,1,772,520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7539,0.5780,0.1489,1.7301,14.8171,0.5618,2024-04-08,1.5639,3.5728,1.5639,56.4000,4.2030,3.1142,-75.0000,30.0000,0.0000,1.0767,0.0000,0.3211,4.8918,1.5708,7-Pygsuia-SF-SW-sulfate-day5-sample2-replicate3-08April2024_000001.tif,23,22,349,43,156.5600,5.2668,4B2649F7-DAC9-4AEC-8163-AF89071BBA24,2,12.9251,1.3863,0.7538,1.0450,0.8723,0.0000,0.0000,0.0000,6.2423,70,0.0000,0,0.0000,0.0000,3914.0000,0.5513,10:14:13,2024-04-08T10:14:13.368,0.5623,2.002873e+00,2.387947e+01,1.6632
